Incident ID,Date,Site,Country,Incident Type,Severity,Shift,Response Time (min),Badge Access,CCTV Alert,Visitor,Outcome
INC01318,2026-03-20,Singapore,Singapore,Suspicious Person,High,Day,10,Yes,Yes,No,Resolved
INC01319,2025-01-11,London,UK,Badge Misuse,Medium,Day,11,Yes,No,No,Confirmed
INC01320,2026-06-09,Dublin,Ireland,Visitor Policy Violation,Medium,Day,11,No,Yes,No,Confirmed
INC01321,2025-10-01,Tokyo,Japan,Suspicious Person,Medium,Evening,16,No,No,No,Under Investigation
INC01322,2025-04-20,London,UK,Tailgating,Medium,Night,14,Yes,Yes,Yes,Confirmed
INC01323,2025-01-14,Singapore,Singapore,Unauthorized Access,Medium,Day,11,No,Yes,No,Under Investigation
INC01324,2025-04-19,Sydney,Australia,Emergency Exit Misuse,High,Night,7,No,Yes,Yes,Under Investigation
INC01325,2025-04-04,London,UK,Door Forced Open,High,Night,20,Yes,Yes,Yes,Confirmed
INC01326,2026-05-23,Singapore,Singapore,CCTV False Alarm,Low,Night,12,No,Yes,No,False Alarm
INC01327,2025-03-23,Bangalore,India,CCTV False Alarm,Low,Evening,13,Yes,Yes,No,False Alarm
INC01328,2025-11-26,London,UK,Unauthorized Access,Medium,Day,14,No,Yes,No,Resolved
INC01329,2025-10-20,Dublin,Ireland,Suspicious Package,High,Evening,12,Yes,Yes,Yes,Under Investigation
INC01330,2025-03-06,Dublin,Ireland,Suspicious Person,Medium,Day,15,Yes,No,Yes,Resolved
INC01331,2025-04-01,Berlin,Germany,Unauthorized Access,High,Day,8,No,Yes,No,Under Investigation
INC01332,2026-05-07,Dublin,Ireland,Badge Misuse,High,Day,19,Yes,Yes,No,Confirmed
INC01333,2025-12-28,Singapore,Singapore,Lost Badge,Low,Day,3,Yes,Yes,No,Confirmed
INC01334,2026-01-30,Sydney,Australia,CCTV False Alarm,Low,Day,17,Yes,Yes,Yes,False Alarm
INC01335,2025-01-15,Tokyo,Japan,Visitor Policy Violation,Low,Day,3,No,Yes,No,Confirmed
INC01336,2025-12-12,Bangalore,India,Visitor Policy Violation,Medium,Day,15,Yes,Yes,Yes,Resolved
INC01337,2026-05-27,Dublin,Ireland,Lost Badge,Low,Evening,2,Yes,No,Yes,Under Investigation
INC01338,2025-05-25,London,UK,Badge Misuse,High,Evening,16,Yes,No,No,Confirmed
INC01339,2025-11-15,Bangalore,India,Suspicious Person,Medium,Day,9,Yes,Yes,No,Resolved
INC01340,2026-04-03,Austin,USA,Badge Misuse,High,Day,7,Yes,Yes,No,Resolved
INC01341,2025-12-15,Tokyo,Japan,Emergency Exit Misuse,High,Night,8,Yes,Yes,No,Resolved
INC01342,2025-09-13,Singapore,Singapore,Suspicious Package,Critical,Night,9,Yes,Yes,Yes,Confirmed
INC01343,2025-03-25,London,UK,Visitor Policy Violation,Low,Evening,6,No,No,No,Confirmed
INC01344,2026-01-08,Berlin,Germany,Lost Badge,Medium,Night,10,No,Yes,Yes,Resolved
INC01345,2025-10-07,Tokyo,Japan,Badge Misuse,High,Evening,17,Yes,No,Yes,Resolved
INC01346,2025-03-04,Singapore,Singapore,Suspicious Package,Critical,Day,10,No,Yes,No,Confirmed
INC01347,2025-07-29,Berlin,Germany,Visitor Policy Violation,Low,Day,12,No,Yes,Yes,Confirmed
INC01348,2026-03-31,Austin,USA,CCTV False Alarm,Low,Evening,12,No,Yes,No,False Alarm
INC01349,2025-05-12,Dublin,Ireland,Lost Badge,Medium,Day,11,Yes,Yes,No,Confirmed
INC01350,2025-11-28,Berlin,Germany,CCTV Offline,Medium,Evening,12,Yes,Yes,No,Confirmed
INC01351,2025-02-27,Dublin,Ireland,Badge Misuse,Medium,Night,10,Yes,No,Yes,Confirmed
INC01352,2026-01-01,Austin,USA,Lost Badge,Low,Night,4,Yes,Yes,No,Confirmed
INC01353,2026-02-10,Bangalore,India,CCTV Offline,Medium,Evening,9,Yes,Yes,Yes,Resolved
INC01354,2025-01-25,Dublin,Ireland,Lost Badge,Low,Day,6,Yes,No,Yes,Confirmed
INC01355,2025-05-21,Singapore,Singapore,Lost Badge,Low,Night,7,No,Yes,Yes,Resolved
INC01356,2025-02-11,Sydney,Australia,Tailgating,High,Evening,11,Yes,Yes,Yes,Confirmed
INC01357,2025-06-18,Tokyo,Japan,Unauthorized Access,High,Evening,9,Yes,Yes,No,Confirmed
INC01358,2025-07-26,Tokyo,Japan,CCTV Offline,Medium,Day,13,No,Yes,Yes,Under Investigation
INC01359,2026-04-02,Berlin,Germany,Unauthorized Access,High,Evening,6,Yes,Yes,Yes,Confirmed
INC01360,2025-11-02,London,UK,Lost Badge,Low,Night,7,No,Yes,No,Resolved
INC01361,2025-08-24,Tokyo,Japan,CCTV False Alarm,Low,Evening,2,Yes,Yes,No,False Alarm
INC01362,2026-02-02,Singapore,Singapore,Door Forced Open,Critical,Day,7,No,Yes,No,Confirmed
INC01363,2025-09-12,Sydney,Australia,CCTV False Alarm,Low,Night,14,Yes,Yes,Yes,False Alarm
INC01364,2026-01-26,Bangalore,India,Suspicious Person,Medium,Day,13,No,No,Yes,Confirmed
INC01365,2026-03-04,Singapore,Singapore,Visitor Policy Violation,Medium,Day,9,Yes,Yes,Yes,Confirmed
INC01366,2026-05-03,Singapore,Singapore,Unauthorized Access,Medium,Night,8,Yes,Yes,No,Confirmed
INC01367,2026-05-07,Dublin,Ireland,Suspicious Person,Medium,Night,19,Yes,Yes,No,Confirmed
INC01368,2025-01-14,Berlin,Germany,CCTV False Alarm,Low,Day,14,Yes,Yes,Yes,False Alarm
INC01369,2025-10-01,Dublin,Ireland,Suspicious Person,High,Day,15,No,Yes,No,Confirmed
INC01370,2026-05-16,Bangalore,India,Suspicious Package,High,Evening,12,No,Yes,No,Confirmed
INC01371,2026-04-29,London,UK,Suspicious Package,High,Evening,7,No,Yes,No,Confirmed
INC01372,2026-01-17,Tokyo,Japan,Visitor Policy Violation,Low,Evening,10,Yes,Yes,No,Resolved
INC01373,2026-03-19,Sydney,Australia,Emergency Exit Misuse,High,Day,15,Yes,No,No,Confirmed
INC01374,2025-05-29,Austin,USA,Tailgating,High,Evening,13,Yes,Yes,No,Confirmed
INC01375,2026-03-06,Austin,USA,Lost Badge,Medium,Day,23,Yes,Yes,No,Confirmed
INC01376,2025-11-30,Austin,USA,Lost Badge,Medium,Evening,2,No,Yes,No,Confirmed
INC01377,2025-04-19,Berlin,Germany,Lost Badge,Medium,Night,13,Yes,Yes,No,Resolved
INC01378,2025-11-10,London,UK,CCTV False Alarm,Low,Night,19,Yes,Yes,No,False Alarm
INC01379,2025-10-30,London,UK,Lost Badge,Low,Day,14,No,Yes,No,Under Investigation
INC01380,2025-11-04,Berlin,Germany,Badge Misuse,High,Day,14,Yes,Yes,No,Resolved
INC01381,2025-02-02,Sydney,Australia,Emergency Exit Misuse,Medium,Evening,7,Yes,Yes,No,Resolved
INC01382,2026-05-18,London,UK,Visitor Policy Violation,Medium,Night,12,N/A,Yes,No,Resolved
INC01383,2025-03-26,London,UK,CCTV False Alarm,Low,Evening,12,No,Yes,No,False Alarm
INC01384,2025-11-14,Tokyo,Japan,Lost Badge,Medium,Day,21,Yes,Yes,No,Resolved
INC01385,2025-01-29,London,UK,Tailgating,Medium,Evening,16,Yes,Yes,No,Confirmed
INC01386,2026-05-18,Bangalore,India,Suspicious Person,Medium,Evening,9,Yes,Yes,No,Confirmed
INC01387,2025-03-20,Tokyo,Japan,Visitor Policy Violation,Low,Evening,13,Yes,Yes,No,Under Investigation
INC01388,2025-12-15,Berlin,Germany,Tailgating,High,Day,17,No,Yes,No,Resolved
INC01389,2025-01-25,London,UK,Unauthorized Access,Medium,Day,7,No,Yes,No,Resolved
INC01390,2026-03-23,London,UK,Visitor Policy Violation,Medium,Day,13,Yes,Yes,Yes,Confirmed
INC01391,2025-09-07,Tokyo,Japan,CCTV False Alarm,Low,Evening,20,Yes,Yes,No,False Alarm
INC01392,2026-05-05,Singapore,Singapore,CCTV False Alarm,Low,Evening,6,Yes,Yes,Yes,False Alarm
INC01393,2025-05-31,Berlin,Germany,Unauthorized Access,Medium,Day,9,Yes,Yes,No,Confirmed
INC01394,2025-05-21,Dublin,Ireland,Suspicious Package,Critical,Day,19,Yes,Yes,No,Confirmed
INC01395,2025-06-26,Sydney,Australia,CCTV False Alarm,Low,Day,6,Yes,No,Yes,False Alarm
INC01396,2025-03-11,Austin,USA,CCTV Offline,Medium,Night,16,Yes,No,Yes,Confirmed
INC01397,2025-09-26,Berlin,Germany,Emergency Exit Misuse,High,Night,5,Yes,Yes,No,Confirmed
INC01398,2025-08-19,Tokyo,Japan,Visitor Policy Violation,Medium,Evening,16,No,Yes,No,Resolved
INC01399,2026-06-18,Berlin,Germany,Emergency Exit Misuse,Medium,Day,9,Yes,Yes,Yes,Confirmed
INC01400,2026-02-07,Austin,USA,Emergency Exit Misuse,Medium,Day,20,Yes,Yes,No,Confirmed
INC01401,2026-01-31,Tokyo,Japan,Suspicious Person,High,Evening,12,Yes,Yes,No,Confirmed
INC01402,2026-05-17,Austin,USA,CCTV False Alarm,Low,Day,2,N/A,Yes,No,False Alarm
INC01403,2025-10-23,London,UK,Suspicious Person,High,Night,9,No,Yes,Yes,Confirmed
INC01404,2026-02-26,Dublin,Ireland,Lost Badge,Medium,Evening,9,Yes,Yes,No,Confirmed
INC01405,2026-01-06,Austin,USA,Suspicious Person,Medium,Evening,10,Yes,Yes,No,Confirmed
INC01406,2025-12-12,Dublin,Ireland,Emergency Exit Misuse,Medium,Day,5,Yes,Yes,No,Confirmed
INC01407,2025-05-30,Sydney,Australia,Suspicious Person,High,Evening,11,Yes,Yes,No,Confirmed
INC01408,2026-04-11,London,UK,Lost Badge,Medium,Night,13,No,Yes,No,Confirmed
INC01409,2026-03-14,Berlin,Germany,Lost Badge,Medium,Day,7,Yes,Yes,No,Confirmed
INC01410,2025-03-13,London,UK,Badge Misuse,Medium,Day,7,Yes,Yes,No,Resolved
INC01411,2025-03-03,Berlin,Germany,Lost Badge,Low,Night,16,No,Yes,No,Confirmed
INC01412,2025-06-05,Dublin,Ireland,CCTV Offline,Medium,Night,12,Yes,Yes,No,Confirmed
INC01413,2025-04-04,Berlin,Germany,Lost Badge,Low,Night,5,N/A,No,Yes,Confirmed
INC01414,2025-06-19,Berlin,Germany,Lost Badge,Low,Evening,9,No,No,No,Confirmed
INC01415,2025-08-26,Dublin,Ireland,Visitor Policy Violation,Medium,Day,13,No,Yes,No,Confirmed
INC01416,2026-05-19,Berlin,Germany,Tailgating,High,Day,13,Yes,No,No,Confirmed
INC01417,2025-03-21,Berlin,Germany,CCTV False Alarm,Low,Day,5,Yes,Yes,Yes,False Alarm
INC01418,2025-10-25,Tokyo,Japan,Badge Misuse,High,Day,7,No,Yes,No,Under Investigation
INC01419,2025-01-23,Singapore,Singapore,Emergency Exit Misuse,Medium,Evening,8,Yes,Yes,No,Under Investigation
INC01420,2025-10-03,London,UK,Visitor Policy Violation,Medium,Day,14,Yes,No,No,Confirmed
INC01421,2025-08-23,Singapore,Singapore,Tailgating,High,Day,21,Yes,Yes,Yes,Confirmed
INC01422,2026-03-23,Dublin,Ireland,CCTV False Alarm,Low,Day,17,Yes,No,Yes,False Alarm
INC01423,2025-04-05,Dublin,Ireland,Door Forced Open,High,Day,7,No,No,No,Resolved
INC01424,2025-06-21,Dublin,Ireland,CCTV Offline,Medium,Night,7,Yes,No,Yes,Resolved
INC01425,2025-07-03,London,UK,Unauthorized Access,High,Night,3,Yes,Yes,Yes,Confirmed
INC01426,2025-06-25,Austin,USA,Lost Badge,Low,Day,10,No,Yes,Yes,Confirmed
INC01427,2026-04-26,Bangalore,India,Visitor Policy Violation,Low,Day,13,No,No,No,Confirmed
INC01428,2025-09-12,Singapore,Singapore,CCTV False Alarm,Low,Night,14,Yes,Yes,Yes,False Alarm
INC01429,2026-06-26,Berlin,Germany,Door Forced Open,High,Day,14,Yes,Yes,No,Confirmed
INC01430,2026-06-21,Tokyo,Japan,Suspicious Package,High,Night,4,No,Yes,No,Confirmed
INC01431,2026-01-12,Bangalore,India,Lost Badge,Low,Evening,13,No,Yes,No,Confirmed
INC01432,2025-05-31,Sydney,Australia,Lost Badge,Low,Day,9,Yes,Yes,No,Confirmed
INC01433,2025-08-21,Dublin,Ireland,Visitor Policy Violation,Low,Day,15,Yes,Yes,No,Confirmed
INC01434,2025-05-30,Austin,USA,Visitor Policy Violation,Low,Day,9,No,No,No,Confirmed
INC01435,2025-10-29,Sydney,Australia,Visitor Policy Violation,Medium,Day,8,Yes,No,No,Confirmed
INC01436,2026-06-03,Tokyo,Japan,Badge Misuse,Medium,Day,16,Yes,No,Yes,Resolved
INC01437,2026-06-18,Dublin,Ireland,Tailgating,Medium,Evening,8,Yes,Yes,No,Confirmed
INC01438,2026-05-15,Tokyo,Japan,Tailgating,Medium,Night,15,Yes,Yes,No,Confirmed
INC01439,2026-03-27,London,UK,Door Forced Open,Critical,Day,11,Yes,Yes,Yes,Confirmed
INC01440,2025-11-07,Dublin,Ireland,Visitor Policy Violation,Low,Day,4,Yes,Yes,No,Confirmed
INC01441,2025-08-04,Austin,USA,Visitor Policy Violation,Medium,Night,13,No,Yes,No,Confirmed
INC01442,2026-04-16,Sydney,Australia,Door Forced Open,Critical,Day,12,No,Yes,No,Confirmed
INC01443,2025-12-01,Sydney,Australia,Suspicious Person,High,Evening,4,No,Yes,No,Resolved
INC01444,2025-10-06,Singapore,Singapore,Lost Badge,Low,Day,10,Yes,Yes,No,Resolved
INC01445,2025-09-21,Berlin,Germany,Tailgating,High,Night,14,Yes,Yes,No,Confirmed
INC01446,2026-02-14,Austin,USA,Unauthorized Access,High,Day,13,Yes,Yes,Yes,Confirmed
INC01447,2025-02-28,Sydney,Australia,Emergency Exit Misuse,Medium,Night,3,Yes,Yes,Yes,Under Investigation
INC01448,2026-05-19,London,UK,Suspicious Person,Medium,Evening,15,No,Yes,Yes,Confirmed
INC01449,2025-06-18,Singapore,Singapore,Suspicious Person,Medium,Evening,8,Yes,No,Yes,Confirmed
INC01450,2025-04-05,Bangalore,India,Door Forced Open,Critical,Evening,17,No,Yes,No,Confirmed
INC01451,2025-05-17,Bangalore,India,Tailgating,High,Day,9,No,No,No,Resolved
INC01452,2025-12-05,London,UK,Tailgating,Medium,Night,21,Yes,No,Yes,Confirmed
INC01453,2026-05-18,Bangalore,India,Lost Badge,Low,Night,17,No,Yes,No,Confirmed
INC01454,2026-06-12,London,UK,CCTV False Alarm,Low,Day,16,Yes,Yes,No,False Alarm
INC01455,2026-04-30,Bangalore,India,Visitor Policy Violation,Medium,Evening,13,Yes,Yes,No,Confirmed
INC01456,2026-04-18,Singapore,Singapore,Suspicious Person,High,Day,7,Yes,Yes,Yes,Confirmed
INC01457,2025-05-10,London,UK,Door Forced Open,High,Night,13,No,Yes,No,Resolved
INC01458,2025-11-06,Berlin,Germany,Visitor Policy Violation,Low,Night,13,No,Yes,No,Confirmed
INC01459,2025-02-20,Austin,USA,Visitor Policy Violation,Low,Day,21,Yes,Yes,No,Resolved
INC01460,2025-12-01,Berlin,Germany,Badge Misuse,High,Day,13,No,Yes,No,Under Investigation
INC01461,2026-03-02,Austin,USA,Tailgating,Medium,Night,20,Yes,Yes,Yes,Confirmed
INC01462,2026-03-04,Sydney,Australia,Suspicious Person,Medium,Night,17,Yes,Yes,No,Confirmed
INC01463,2026-05-29,Tokyo,Japan,Badge Misuse,Medium,Day,12,No,No,No,Confirmed
INC01464,2025-02-10,Berlin,Germany,CCTV Offline,Medium,Day,14,Yes,Yes,No,Confirmed
INC01465,2026-02-22,Sydney,Australia,Tailgating,High,Day,2,Yes,No,No,Confirmed
INC01466,2025-11-04,Singapore,Singapore,Badge Misuse,Medium,Day,5,No,No,No,Resolved
INC01467,2025-08-23,Dublin,Ireland,Visitor Policy Violation,Medium,Day,23,Yes,Yes,No,Under Investigation
INC01468,2025-11-10,Dublin,Ireland,CCTV Offline,Medium,Day,15,No,Yes,No,Confirmed
INC01469,2026-02-03,Dublin,Ireland,Unauthorized Access,Medium,Night,7,Yes,Yes,No,Confirmed
INC01470,2025-09-22,Singapore,Singapore,CCTV False Alarm,Low,Day,10,Yes,Yes,No,False Alarm
INC01471,2026-01-06,Austin,USA,Visitor Policy Violation,Low,Night,21,Yes,Yes,No,Confirmed
INC01472,2025-03-09,Austin,USA,Unauthorized Access,Medium,Night,18,No,Yes,No,Under Investigation
INC01473,2026-04-22,London,UK,CCTV False Alarm,Low,Day,6,No,Yes,No,False Alarm
INC01474,2025-07-13,London,UK,Badge Misuse,Medium,Day,11,Yes,Yes,Yes,Under Investigation
INC01475,2025-06-14,London,UK,Unauthorized Access,Medium,Day,4,Yes,No,No,Confirmed
INC01476,2026-06-09,Tokyo,Japan,Visitor Policy Violation,Medium,Day,10,No,Yes,Yes,Resolved
INC01477,2025-08-21,Sydney,Australia,Suspicious Package,Critical,Night,17,No,Yes,No,Confirmed
INC01478,2025-07-12,Tokyo,Japan,Lost Badge,Low,Day,2,Yes,Yes,No,Under Investigation
INC01479,2026-04-20,Tokyo,Japan,Visitor Policy Violation,Low,Night,20,Yes,Yes,Yes,Confirmed
INC01480,2025-02-03,Sydney,Australia,CCTV Offline,Medium,Day,16,No,Yes,Yes,Confirmed
INC01481,2025-02-26,Berlin,Germany,Suspicious Person,Medium,Night,18,N/A,Yes,No,Under Investigation
INC01482,2026-06-28,Dublin,Ireland,Badge Misuse,High,Night,9,Yes,Yes,No,Confirmed
INC01483,2025-04-06,Bangalore,India,Suspicious Person,High,Day,19,No,No,No,Confirmed
INC01484,2025-07-07,Dublin,Ireland,Badge Misuse,High,Night,3,Yes,Yes,Yes,Confirmed
INC01485,2025-11-01,Dublin,Ireland,CCTV Offline,Medium,Night,18,Yes,Yes,No,Confirmed
INC01486,2025-02-23,Berlin,Germany,Unauthorized Access,High,Day,7,Yes,Yes,No,Confirmed
INC01487,2026-02-20,Sydney,Australia,Tailgating,High,Night,8,Yes,Yes,No,Confirmed
INC01488,2025-01-18,Austin,USA,Door Forced Open,High,Evening,10,Yes,Yes,Yes,Resolved
INC01489,2025-10-07,Singapore,Singapore,Visitor Policy Violation,Low,Evening,4,No,Yes,Yes,Confirmed
INC01490,2026-02-19,Berlin,Germany,Lost Badge,Medium,Day,8,N/A,Yes,No,Confirmed
INC01491,2026-05-25,London,UK,Visitor Policy Violation,Medium,Evening,14,Yes,Yes,No,Confirmed
INC01492,2025-02-11,London,UK,Emergency Exit Misuse,Medium,Day,12,Yes,Yes,Yes,Confirmed
INC01493,2025-04-26,Berlin,Germany,Door Forced Open,High,Day,5,No,No,Yes,Confirmed
INC01494,2025-05-07,Singapore,Singapore,CCTV False Alarm,Low,Day,8,No,Yes,No,False Alarm
INC01495,2025-05-30,Dublin,Ireland,CCTV False Alarm,Low,Night,13,No,No,No,False Alarm
INC01496,2025-09-16,Sydney,Australia,CCTV False Alarm,Low,Day,16,Yes,Yes,Yes,False Alarm
INC01497,2025-04-24,Bangalore,India,CCTV False Alarm,Low,Day,14,Yes,Yes,Yes,False Alarm
INC01498,2025-08-18,London,UK,Suspicious Package,High,Day,10,Yes,Yes,No,Confirmed
INC01499,2026-03-25,Berlin,Germany,Suspicious Person,Medium,Evening,12,Yes,Yes,Yes,Under Investigation
INC01500,2026-06-19,Austin,USA,Unauthorized Access,High,Night,11,Yes,Yes,No,Confirmed
INC01501,2025-04-20,Dublin,Ireland,Visitor Policy Violation,Low,Day,12,No,Yes,No,Confirmed
INC01502,2025-01-04,Austin,USA,Emergency Exit Misuse,High,Night,16,Yes,Yes,No,Resolved
INC01503,2025-07-18,Berlin,Germany,Suspicious Package,High,Day,15,No,Yes,No,Confirmed
INC01504,2026-01-01,Singapore,Singapore,Emergency Exit Misuse,High,Evening,19,Yes,Yes,Yes,Confirmed
INC01505,2025-09-04,Bangalore,India,Badge Misuse,High,Evening,6,Yes,Yes,No,Confirmed
INC01506,2025-07-29,Austin,USA,Lost Badge,Medium,Night,10,Yes,Yes,No,Confirmed
INC01507,2025-08-12,Sydney,Australia,Door Forced Open,High,Night,11,Yes,Yes,Yes,Confirmed
INC01508,2025-08-31,Sydney,Australia,Lost Badge,Low,Day,12,No,Yes,No,Confirmed
INC01509,2025-06-21,Singapore,Singapore,Tailgating,High,Evening,7,Yes,No,No,Confirmed
INC01510,2025-08-23,Berlin,Germany,Badge Misuse,Medium,Day,5,No,Yes,No,Confirmed
INC01511,2025-04-10,Tokyo,Japan,CCTV False Alarm,Low,Day,18,No,Yes,No,False Alarm
INC01512,2025-08-03,Singapore,Singapore,Tailgating,Medium,Day,11,Yes,Yes,Yes,Confirmed
INC01513,2025-07-29,Austin,USA,Tailgating,Medium,Night,6,No,No,No,Resolved
INC01514,2026-01-19,Austin,USA,CCTV False Alarm,Low,Day,18,Yes,Yes,No,False Alarm
INC01515,2025-08-05,Berlin,Germany,Unauthorized Access,Medium,Night,16,Yes,Yes,Yes,Resolved
INC01516,2026-06-30,Tokyo,Japan,CCTV False Alarm,Low,Night,14,No,Yes,No,False Alarm
INC01517,2025-09-24,Austin,USA,Suspicious Package,High,Day,3,No,No,Yes,Confirmed
INC01518,2025-05-10,Sydney,Australia,Unauthorized Access,Medium,Night,4,No,Yes,No,Under Investigation
INC01519,2025-05-19,London,UK,CCTV Offline,Medium,Day,14,No,Yes,Yes,Confirmed
INC01520,2025-04-06,London,UK,Lost Badge,Low,Day,13,Yes,Yes,Yes,Confirmed
INC01521,2025-08-14,Berlin,Germany,CCTV False Alarm,Low,Day,11,Yes,Yes,No,False Alarm
INC01522,2025-10-10,London,UK,Badge Misuse,High,Day,9,N/A,Yes,Yes,Confirmed
INC01523,2025-02-01,Bangalore,India,Emergency Exit Misuse,Medium,Night,14,No,Yes,Yes,Resolved
INC01524,2026-01-16,Sydney,Australia,Unauthorized Access,High,Night,13,Yes,Yes,No,Confirmed
INC01525,2025-04-28,Austin,USA,Badge Misuse,High,Day,13,Yes,Yes,Yes,Confirmed
INC01526,2026-06-19,Austin,USA,Suspicious Package,High,Day,6,No,Yes,Yes,Resolved
INC01527,2026-06-04,Bangalore,India,Badge Misuse,High,Evening,10,Yes,Yes,No,Confirmed
INC01528,2026-06-13,Tokyo,Japan,Emergency Exit Misuse,High,Day,12,Yes,Yes,No,Confirmed
INC01529,2025-11-26,Berlin,Germany,Door Forced Open,Critical,Evening,10,Yes,Yes,No,Confirmed
INC01530,2025-08-01,Bangalore,India,Emergency Exit Misuse,High,Day,13,Yes,Yes,No,Confirmed
INC01531,2025-03-04,Tokyo,Japan,Tailgating,Medium,Day,11,Yes,Yes,No,Confirmed
INC01532,2025-07-01,Bangalore,India,Suspicious Person,High,Night,13,Yes,Yes,No,Confirmed
INC01533,2025-03-07,Singapore,Singapore,Visitor Policy Violation,Low,Evening,8,No,Yes,No,Resolved
INC01534,2025-06-12,Austin,USA,CCTV Offline,Medium,Day,14,Yes,No,No,Confirmed
INC01535,2025-09-15,Berlin,Germany,Lost Badge,Low,Day,20,No,Yes,No,Confirmed
INC01536,2025-02-13,Tokyo,Japan,Badge Misuse,High,Night,17,Yes,Yes,No,Confirmed
INC01537,2025-01-24,Austin,USA,Suspicious Person,Medium,Night,9,Yes,Yes,No,Confirmed
INC01538,2026-05-28,Bangalore,India,Lost Badge,Low,Day,7,Yes,No,No,Resolved
INC01539,2025-12-15,Austin,USA,CCTV False Alarm,Low,Evening,19,Yes,No,Yes,False Alarm
INC01540,2026-06-23,Singapore,Singapore,Lost Badge,Medium,Day,13,Yes,Yes,No,Confirmed
INC01541,2026-04-11,Singapore,Singapore,Door Forced Open,High,Day,4,No,Yes,No,Confirmed
INC01542,2025-05-18,London,UK,Emergency Exit Misuse,Medium,Evening,10,Yes,Yes,Yes,Under Investigation
INC01543,2026-06-02,Bangalore,India,Unauthorized Access,Medium,Night,2,N/A,Yes,No,Under Investigation
INC01544,2025-01-28,Bangalore,India,Tailgating,Medium,Day,12,N/A,Yes,Yes,Resolved
INC01545,2026-06-21,London,UK,CCTV Offline,Medium,Night,15,Yes,Yes,No,Confirmed
INC01546,2026-03-02,Dublin,Ireland,Suspicious Package,Critical,Night,10,No,No,No,Confirmed
INC01547,2025-03-14,Tokyo,Japan,Door Forced Open,High,Day,15,No,Yes,Yes,Confirmed
INC01548,2025-01-28,Singapore,Singapore,Visitor Policy Violation,Medium,Day,2,Yes,Yes,No,Confirmed
INC01549,2026-04-08,Austin,USA,Lost Badge,Low,Day,11,Yes,Yes,Yes,Resolved
INC01550,2025-02-13,Dublin,Ireland,Door Forced Open,Critical,Night,16,No,Yes,No,Confirmed
INC01551,2025-02-17,Sydney,Australia,Visitor Policy Violation,Medium,Day,9,No,Yes,No,Under Investigation
INC01552,2026-02-12,Singapore,Singapore,Tailgating,Medium,Day,11,No,Yes,No,Confirmed
INC01553,2025-08-06,Austin,USA,Emergency Exit Misuse,High,Day,14,Yes,No,No,Resolved
INC01554,2026-05-12,Austin,USA,Visitor Policy Violation,Low,Evening,13,Yes,Yes,No,Resolved
INC01555,2025-11-08,Dublin,Ireland,Suspicious Person,Medium,Day,12,Yes,Yes,Yes,Confirmed
INC01556,2025-08-06,Sydney,Australia,Emergency Exit Misuse,Medium,Day,11,Yes,Yes,No,Confirmed
INC01557,2025-02-18,Tokyo,Japan,CCTV False Alarm,Low,Evening,2,Yes,Yes,No,False Alarm
INC01558,2025-06-19,Austin,USA,Tailgating,High,Night,11,Yes,Yes,No,Under Investigation
INC01559,2025-10-31,Berlin,Germany,Suspicious Package,High,Night,15,No,Yes,No,Resolved
INC01560,2026-01-10,Sydney,Australia,Unauthorized Access,High,Day,5,Yes,Yes,No,Confirmed
INC01561,2025-11-14,London,UK,Suspicious Person,Medium,Night,3,No,No,No,Confirmed
INC01562,2026-03-17,Singapore,Singapore,Suspicious Person,Medium,Night,8,Yes,Yes,No,Confirmed
INC01563,2025-05-01,Bangalore,India,CCTV Offline,Medium,Day,6,No,Yes,Yes,Confirmed
INC01564,2026-01-06,Singapore,Singapore,CCTV Offline,Medium,Day,13,No,No,No,Resolved
INC01565,2026-02-22,Bangalore,India,Suspicious Person,Medium,Night,13,Yes,Yes,No,Confirmed
INC01566,2025-05-31,Austin,USA,Visitor Policy Violation,Medium,Evening,10,Yes,Yes,No,Confirmed
INC01567,2025-08-10,Berlin,Germany,Badge Misuse,High,Evening,17,Yes,Yes,No,Confirmed
INC01568,2025-05-04,Singapore,Singapore,CCTV Offline,Medium,Evening,12,Yes,Yes,No,Confirmed
INC01569,2025-10-06,Singapore,Singapore,Suspicious Package,High,Night,10,Yes,No,No,Confirmed
INC01570,2026-02-03,Bangalore,India,Emergency Exit Misuse,High,Evening,10,Yes,Yes,No,Resolved
INC01571,2025-12-09,Singapore,Singapore,Unauthorized Access,Medium,Evening,16,Yes,No,No,Confirmed
INC01572,2025-03-16,Dublin,Ireland,Unauthorized Access,High,Evening,3,No,Yes,No,Resolved
INC01573,2025-05-28,Singapore,Singapore,Suspicious Package,High,Evening,16,No,Yes,No,Confirmed
INC01574,2026-04-05,Dublin,Ireland,Visitor Policy Violation,Low,Day,13,No,Yes,No,Confirmed
INC01575,2025-04-05,Austin,USA,Suspicious Package,Critical,Day,11,No,Yes,No,Confirmed
INC01576,2025-09-27,Austin,USA,Suspicious Package,Critical,Night,6,Yes,No,No,Confirmed
INC01577,2025-04-02,Singapore,Singapore,Lost Badge,Low,Evening,23,Yes,Yes,Yes,Confirmed
INC01578,2025-03-23,Berlin,Germany,Unauthorized Access,High,Evening,7,Yes,Yes,No,Under Investigation
INC01579,2025-04-26,London,UK,Unauthorized Access,Medium,Day,13,No,No,No,Confirmed
INC01580,2026-04-04,Tokyo,Japan,Visitor Policy Violation,Low,Day,17,Yes,Yes,No,Confirmed
