incident_id,date,site,country,incident_type,severity,shift,response_time_min,badge_access,cctv_alert,visitor,outcome,year,month,month_name,year_month,day_of_week,is_weekend,severity_weight,high_risk_target,is_confirmed,is_unresolved,is_false_alarm,slow_response
INC00271,2025-06-18,Austin,USA,Unauthorized Access,Medium,Evening,4,No,Yes,No,Resolved,2025,6,Jun,2025-06,Wednesday,False,2,0,0,0,0,0
INC00316,2025-06-18,Sydney,Australia,Tailgating,High,Night,13,No,Yes,Yes,Confirmed,2025,6,Jun,2025-06,Wednesday,False,3,1,1,0,0,0
INC00581,2025-06-18,Austin,USA,Visitor Policy Violation,Low,Evening,2,Yes,Yes,No,Resolved,2025,6,Jun,2025-06,Wednesday,False,1,0,0,0,0,0
INC01357,2025-06-18,Tokyo,Japan,Unauthorized Access,High,Evening,9,Yes,Yes,No,Confirmed,2025,6,Jun,2025-06,Wednesday,False,3,1,1,0,0,0
INC01449,2025-06-18,Singapore,Singapore,Suspicious Person,Medium,Evening,8,Yes,No,Yes,Confirmed,2025,6,Jun,2025-06,Wednesday,False,2,0,1,0,0,0
INC00403,2025-06-19,Bangalore,India,Emergency Exit Misuse,Medium,Night,12,Yes,Yes,No,Under Investigation,2025,6,Jun,2025-06,Thursday,False,2,0,0,1,0,0
INC01414,2025-06-19,Berlin,Germany,Lost Badge,Low,Evening,9,No,No,No,Confirmed,2025,6,Jun,2025-06,Thursday,False,1,0,1,0,0,0
INC01558,2025-06-19,Austin,USA,Tailgating,High,Night,11,Yes,Yes,No,Under Investigation,2025,6,Jun,2025-06,Thursday,False,3,1,0,1,0,0
INC00954,2025-06-20,Bangalore,India,Lost Badge,Low,Day,11,No,Yes,Yes,Confirmed,2025,6,Jun,2025-06,Friday,False,1,0,1,0,0,0
INC01000,2025-06-20,Singapore,Singapore,Door Forced Open,Critical,Evening,9,Yes,No,Yes,Confirmed,2025,6,Jun,2025-06,Friday,False,4,1,1,0,0,0
INC01072,2025-06-20,Austin,USA,Tailgating,High,Day,12,N/A,Yes,No,Under Investigation,2025,6,Jun,2025-06,Friday,False,3,1,0,1,0,0
INC01166,2025-06-20,Sydney,Australia,Tailgating,Medium,Evening,16,No,Yes,No,Resolved,2025,6,Jun,2025-06,Friday,False,2,0,0,0,0,1
INC01173,2025-06-20,Berlin,Germany,Tailgating,High,Evening,6,Yes,Yes,No,Under Investigation,2025,6,Jun,2025-06,Friday,False,3,1,0,1,0,0
INC01653,2025-06-20,Singapore,Singapore,CCTV Offline,Medium,Day,10,No,No,No,Under Investigation,2025,6,Jun,2025-06,Friday,False,2,0,0,1,0,0
INC01899,2025-06-20,Tokyo,Japan,Tailgating,High,Evening,16,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Friday,False,3,1,1,0,0,1
INC00323,2025-06-21,Austin,USA,Unauthorized Access,High,Day,20,Yes,Yes,No,Confirmed,2025,6,Jun,2025-06,Saturday,True,3,1,1,0,0,1
INC00462,2025-06-21,London,UK,Lost Badge,Medium,Day,15,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Saturday,True,2,0,1,0,0,0
INC00715,2025-06-21,London,UK,CCTV Offline,Medium,Evening,5,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Saturday,True,2,0,1,0,0,0
INC01424,2025-06-21,Dublin,Ireland,CCTV Offline,Medium,Night,7,Yes,No,Yes,Resolved,2025,6,Jun,2025-06,Saturday,True,2,0,0,0,0,0
INC01509,2025-06-21,Singapore,Singapore,Tailgating,High,Evening,7,Yes,No,No,Confirmed,2025,6,Jun,2025-06,Saturday,True,3,1,1,0,0,0
INC01615,2025-06-21,Berlin,Germany,CCTV False Alarm,Low,Day,17,Yes,No,No,False Alarm,2025,6,Jun,2025-06,Saturday,True,1,0,0,0,1,1
INC01622,2025-06-21,Bangalore,India,Door Forced Open,Critical,Night,16,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Saturday,True,4,1,1,0,0,1
INC01641,2025-06-21,London,UK,Tailgating,Medium,Evening,13,Yes,Yes,Yes,Confirmed,2025,6,Jun,2025-06,Saturday,True,2,0,1,0,0,0
INC00234,2025-06-23,Berlin,Germany,Unauthorized Access,Medium,Evening,13,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Monday,False,2,0,1,0,0,0
INC00487,2025-06-23,Tokyo,Japan,Suspicious Package,Critical,Night,18,N/A,Yes,Yes,Confirmed,2025,6,Jun,2025-06,Monday,False,4,1,1,0,0,1
INC01126,2025-06-23,Tokyo,Japan,Emergency Exit Misuse,High,Night,21,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Monday,False,3,1,1,0,0,1
INC01298,2025-06-23,London,UK,Visitor Policy Violation,Low,Evening,9,No,Yes,Yes,Under Investigation,2025,6,Jun,2025-06,Monday,False,1,0,0,1,0,0
INC00449,2025-06-24,Dublin,Ireland,CCTV False Alarm,Low,Day,19,No,Yes,No,False Alarm,2025,6,Jun,2025-06,Tuesday,False,1,0,0,0,1,1
INC00842,2025-06-24,Sydney,Australia,Emergency Exit Misuse,Medium,Day,2,No,Yes,Yes,Confirmed,2025,6,Jun,2025-06,Tuesday,False,2,0,1,0,0,0
INC01164,2025-06-24,Austin,USA,CCTV False Alarm,Low,Day,10,No,Yes,Yes,False Alarm,2025,6,Jun,2025-06,Tuesday,False,1,0,0,0,1,0
INC01185,2025-06-24,Tokyo,Japan,CCTV Offline,Medium,Evening,19,Yes,Yes,No,Confirmed,2025,6,Jun,2025-06,Tuesday,False,2,0,1,0,0,1
INC01267,2025-06-25,Sydney,Australia,Suspicious Package,High,Day,17,No,No,No,Resolved,2025,6,Jun,2025-06,Wednesday,False,3,1,0,0,0,1
INC01426,2025-06-25,Austin,USA,Lost Badge,Low,Day,10,No,Yes,Yes,Confirmed,2025,6,Jun,2025-06,Wednesday,False,1,0,1,0,0,0
INC01604,2025-06-25,Austin,USA,Badge Misuse,High,Day,2,Yes,Yes,No,Confirmed,2025,6,Jun,2025-06,Wednesday,False,3,1,1,0,0,0
INC01630,2025-06-25,Austin,USA,Door Forced Open,High,Night,8,N/A,Yes,No,Resolved,2025,6,Jun,2025-06,Wednesday,False,3,1,0,0,0,0
INC01790,2025-06-25,Singapore,Singapore,Visitor Policy Violation,Low,Day,17,Yes,No,No,Confirmed,2025,6,Jun,2025-06,Wednesday,False,1,0,1,0,0,1
INC01867,2025-06-25,Berlin,Germany,Suspicious Person,Medium,Evening,12,Yes,Yes,No,Confirmed,2025,6,Jun,2025-06,Wednesday,False,2,0,1,0,0,0
INC01918,2025-06-25,Tokyo,Japan,CCTV Offline,Medium,Night,14,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Wednesday,False,2,0,1,0,0,0
INC01950,2025-06-25,Tokyo,Japan,Emergency Exit Misuse,High,Evening,12,Yes,Yes,Yes,Resolved,2025,6,Jun,2025-06,Wednesday,False,3,1,0,0,0,0
INC01256,2025-06-26,Tokyo,Japan,Visitor Policy Violation,Medium,Night,15,No,No,No,Resolved,2025,6,Jun,2025-06,Thursday,False,2,0,0,0,0,0
INC01395,2025-06-26,Sydney,Australia,CCTV False Alarm,Low,Day,6,Yes,No,Yes,False Alarm,2025,6,Jun,2025-06,Thursday,False,1,0,0,0,1,0
INC01657,2025-06-26,Tokyo,Japan,Badge Misuse,High,Day,15,No,Yes,No,Confirmed,2025,6,Jun,2025-06,Thursday,False,3,1,1,0,0,0
INC00373,2025-06-27,Sydney,Australia,CCTV Offline,Medium,Evening,11,Yes,Yes,No,Confirmed,2025,6,Jun,2025-06,Friday,False,2,0,1,0,0,0
INC00712,2025-06-28,Tokyo,Japan,Suspicious Person,High,Evening,2,No,No,Yes,Confirmed,2025,6,Jun,2025-06,Saturday,True,3,1,1,0,0,0
INC01027,2025-06-28,Singapore,Singapore,Badge Misuse,High,Evening,9,No,Yes,No,Resolved,2025,6,Jun,2025-06,Saturday,True,3,1,0,0,0,0
INC00077,2025-06-29,Bangalore,India,Emergency Exit Misuse,High,Evening,4,No,Yes,No,Resolved,2025,6,Jun,2025-06,Sunday,True,3,1,0,0,0,0
INC00600,2025-06-29,Tokyo,Japan,CCTV False Alarm,Low,Day,10,No,Yes,No,False Alarm,2025,6,Jun,2025-06,Sunday,True,1,0,0,0,1,0
INC00664,2025-06-29,Singapore,Singapore,Visitor Policy Violation,Low,Day,7,Yes,Yes,No,Under Investigation,2025,6,Jun,2025-06,Sunday,True,1,0,0,1,0,0
INC01715,2025-06-29,Austin,USA,Badge Misuse,High,Night,11,Yes,Yes,No,Under Investigation,2025,6,Jun,2025-06,Sunday,True,3,1,0,1,0,0
INC00909,2025-06-30,Austin,USA,CCTV False Alarm,Low,Night,14,No,Yes,Yes,False Alarm,2025,6,Jun,2025-06,Monday,False,1,0,0,0,1,0
INC01825,2025-06-30,Tokyo,Japan,Emergency Exit Misuse,High,Night,2,No,Yes,No,Resolved,2025,6,Jun,2025-06,Monday,False,3,1,0,0,0,0
INC00035,2025-07-01,Austin,USA,Lost Badge,Low,Night,12,No,Yes,No,Resolved,2025,7,Jul,2025-07,Tuesday,False,1,0,0,0,0,0
INC00450,2025-07-01,Dublin,Ireland,CCTV Offline,Medium,Day,13,Yes,Yes,No,Under Investigation,2025,7,Jul,2025-07,Tuesday,False,2,0,0,1,0,0
INC00792,2025-07-01,London,UK,Door Forced Open,High,Evening,11,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Tuesday,False,3,1,1,0,0,0
INC01532,2025-07-01,Bangalore,India,Suspicious Person,High,Night,13,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Tuesday,False,3,1,1,0,0,0
INC01768,2025-07-01,Dublin,Ireland,CCTV False Alarm,Low,Day,13,Yes,Yes,No,False Alarm,2025,7,Jul,2025-07,Tuesday,False,1,0,0,0,1,0
INC00970,2025-07-02,Sydney,Australia,Door Forced Open,High,Day,17,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Wednesday,False,3,1,1,0,0,1
INC01077,2025-07-02,Berlin,Germany,Suspicious Person,High,Day,13,No,No,No,Confirmed,2025,7,Jul,2025-07,Wednesday,False,3,1,1,0,0,0
INC01259,2025-07-02,Dublin,Ireland,CCTV Offline,Medium,Night,5,Yes,Yes,No,Under Investigation,2025,7,Jul,2025-07,Wednesday,False,2,0,0,1,0,0
INC00067,2025-07-03,London,UK,Lost Badge,Medium,Day,9,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Thursday,False,2,0,1,0,0,0
INC00508,2025-07-03,Berlin,Germany,Visitor Policy Violation,Medium,Evening,15,Yes,No,No,Under Investigation,2025,7,Jul,2025-07,Thursday,False,2,0,0,1,0,0
INC00798,2025-07-03,Dublin,Ireland,Visitor Policy Violation,Low,Day,22,No,Yes,No,Under Investigation,2025,7,Jul,2025-07,Thursday,False,1,0,0,1,0,1
INC00851,2025-07-03,Singapore,Singapore,Lost Badge,Low,Night,17,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Thursday,False,1,0,1,0,0,1
INC00856,2025-07-03,Bangalore,India,Unauthorized Access,High,Night,2,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Thursday,False,3,1,1,0,0,0
INC01425,2025-07-03,London,UK,Unauthorized Access,High,Night,3,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Thursday,False,3,1,1,0,0,0
INC01595,2025-07-03,Bangalore,India,Emergency Exit Misuse,High,Day,12,Yes,Yes,No,Under Investigation,2025,7,Jul,2025-07,Thursday,False,3,1,0,1,0,0
INC01935,2025-07-03,Dublin,Ireland,CCTV Offline,Medium,Day,10,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Thursday,False,2,0,1,0,0,0
INC00345,2025-07-04,Berlin,Germany,Suspicious Package,High,Day,13,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC00563,2025-07-04,Singapore,Singapore,Emergency Exit Misuse,Medium,Evening,11,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,0
INC00687,2025-07-04,Tokyo,Japan,Unauthorized Access,Medium,Night,16,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,1
INC00968,2025-07-04,London,UK,Unauthorized Access,Medium,Day,13,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Friday,False,2,0,0,0,0,0
INC01699,2025-07-04,Bangalore,India,Unauthorized Access,Medium,Evening,19,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,1
INC00341,2025-07-05,Tokyo,Japan,CCTV Offline,Medium,Night,10,No,Yes,No,Under Investigation,2025,7,Jul,2025-07,Saturday,True,2,0,0,1,0,0
INC01645,2025-07-05,London,UK,Visitor Policy Violation,Medium,Day,18,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Saturday,True,2,0,0,0,0,1
INC00674,2025-07-06,Dublin,Ireland,Lost Badge,Low,Day,15,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Sunday,True,1,0,1,0,0,0
INC00831,2025-07-06,Tokyo,Japan,Door Forced Open,High,Day,9,Yes,Yes,Yes,Resolved,2025,7,Jul,2025-07,Sunday,True,3,1,0,0,0,0
INC01129,2025-07-06,Sydney,Australia,Unauthorized Access,Medium,Night,11,Yes,No,No,Resolved,2025,7,Jul,2025-07,Sunday,True,2,0,0,0,0,0
INC01233,2025-07-06,Bangalore,India,Visitor Policy Violation,Low,Night,19,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Sunday,True,1,0,1,0,0,1
INC01628,2025-07-06,London,UK,Visitor Policy Violation,Low,Evening,3,No,No,No,Confirmed,2025,7,Jul,2025-07,Sunday,True,1,0,1,0,0,0
INC01663,2025-07-06,Singapore,Singapore,Tailgating,Medium,Evening,6,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Sunday,True,2,0,1,0,0,0
INC01900,2025-07-06,Tokyo,Japan,Lost Badge,Medium,Evening,12,Yes,Yes,Yes,Under Investigation,2025,7,Jul,2025-07,Sunday,True,2,0,0,1,0,0
INC00625,2025-07-07,Dublin,Ireland,CCTV Offline,Medium,Evening,12,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Monday,False,2,0,0,0,0,0
INC00817,2025-07-07,Singapore,Singapore,Suspicious Package,High,Evening,11,No,Yes,Yes,Resolved,2025,7,Jul,2025-07,Monday,False,3,1,0,0,0,0
INC00874,2025-07-07,Tokyo,Japan,Lost Badge,Medium,Night,4,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Monday,False,2,0,1,0,0,0
INC01484,2025-07-07,Dublin,Ireland,Badge Misuse,High,Night,3,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Monday,False,3,1,1,0,0,0
INC01760,2025-07-07,Austin,USA,Badge Misuse,High,Day,20,Yes,No,Yes,Under Investigation,2025,7,Jul,2025-07,Monday,False,3,1,0,1,0,1
INC01876,2025-07-07,Singapore,Singapore,Lost Badge,Medium,Evening,15,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Monday,False,2,0,1,0,0,0
INC01912,2025-07-07,Berlin,Germany,Door Forced Open,High,Day,7,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Monday,False,3,1,1,0,0,0
INC01060,2025-07-08,Bangalore,India,Lost Badge,Low,Evening,17,No,No,No,Confirmed,2025,7,Jul,2025-07,Tuesday,False,1,0,1,0,0,1
INC01707,2025-07-08,Berlin,Germany,Visitor Policy Violation,Low,Night,12,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Tuesday,False,1,0,0,0,0,0
INC01819,2025-07-09,Dublin,Ireland,CCTV Offline,Medium,Night,12,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Wednesday,False,2,0,1,0,0,0
INC01948,2025-07-09,Bangalore,India,Tailgating,Medium,Day,2,No,No,Yes,Resolved,2025,7,Jul,2025-07,Wednesday,False,2,0,0,0,0,0
INC01160,2025-07-10,Sydney,Australia,Lost Badge,Medium,Day,11,Yes,Yes,No,Under Investigation,2025,7,Jul,2025-07,Thursday,False,2,0,0,1,0,0
INC00250,2025-07-11,London,UK,Suspicious Package,Critical,Night,13,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Friday,False,4,1,1,0,0,0
INC00408,2025-07-11,London,UK,CCTV Offline,Medium,Day,12,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Friday,False,2,0,0,0,0,0
INC00466,2025-07-11,Dublin,Ireland,CCTV Offline,Medium,Day,14,Yes,Yes,No,Under Investigation,2025,7,Jul,2025-07,Friday,False,2,0,0,1,0,0
INC00994,2025-07-11,London,UK,Lost Badge,Low,Night,15,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,1,0,1,0,0,0
INC00080,2025-07-12,Bangalore,India,Emergency Exit Misuse,High,Day,13,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Saturday,True,3,1,1,0,0,0
INC00350,2025-07-12,Austin,USA,Badge Misuse,High,Day,10,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Saturday,True,3,1,1,0,0,0
INC00910,2025-07-12,Austin,USA,Door Forced Open,Critical,Evening,17,Yes,Yes,Yes,Under Investigation,2025,7,Jul,2025-07,Saturday,True,4,1,0,1,0,1
INC01478,2025-07-12,Tokyo,Japan,Lost Badge,Low,Day,2,Yes,Yes,No,Under Investigation,2025,7,Jul,2025-07,Saturday,True,1,0,0,1,0,0
INC00777,2025-07-13,Berlin,Germany,Emergency Exit Misuse,Medium,Night,14,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Sunday,True,2,0,1,0,0,0
INC01474,2025-07-13,London,UK,Badge Misuse,Medium,Day,11,Yes,Yes,Yes,Under Investigation,2025,7,Jul,2025-07,Sunday,True,2,0,0,1,0,0
INC01874,2025-07-13,London,UK,Suspicious Person,High,Evening,10,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Sunday,True,3,1,1,0,0,0
INC00019,2025-07-14,Sydney,Australia,Lost Badge,Medium,Night,18,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Monday,False,2,0,1,0,0,1
INC01623,2025-07-14,Singapore,Singapore,Door Forced Open,High,Night,13,No,No,No,Resolved,2025,7,Jul,2025-07,Monday,False,3,1,0,0,0,0
INC00213,2025-07-15,Sydney,Australia,Badge Misuse,Medium,Evening,16,No,Yes,Yes,Resolved,2025,7,Jul,2025-07,Tuesday,False,2,0,0,0,0,1
INC00371,2025-07-15,Berlin,Germany,Lost Badge,Medium,Night,11,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Tuesday,False,2,0,1,0,0,0
INC00677,2025-07-15,Sydney,Australia,Unauthorized Access,Medium,Night,20,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Tuesday,False,2,0,1,0,0,1
INC00470,2025-07-16,Austin,USA,Tailgating,Medium,Day,14,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Wednesday,False,2,0,0,0,0,0
INC01263,2025-07-16,Sydney,Australia,CCTV False Alarm,Low,Evening,3,Yes,Yes,No,False Alarm,2025,7,Jul,2025-07,Wednesday,False,1,0,0,0,1,0
INC01317,2025-07-16,Berlin,Germany,Door Forced Open,Critical,Night,2,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Wednesday,False,4,1,1,0,0,0
INC01897,2025-07-16,Dublin,Ireland,Suspicious Package,High,Night,18,Yes,Yes,Yes,Under Investigation,2025,7,Jul,2025-07,Wednesday,False,3,1,0,1,0,1
INC00195,2025-07-17,Bangalore,India,Badge Misuse,High,Evening,16,No,No,No,Confirmed,2025,7,Jul,2025-07,Thursday,False,3,1,1,0,0,1
INC00387,2025-07-17,Sydney,Australia,CCTV False Alarm,Low,Day,11,Yes,No,No,False Alarm,2025,7,Jul,2025-07,Thursday,False,1,0,0,0,1,0
INC00128,2025-07-18,Austin,USA,Unauthorized Access,Medium,Evening,13,No,Yes,No,Resolved,2025,7,Jul,2025-07,Friday,False,2,0,0,0,0,0
INC00142,2025-07-18,Singapore,Singapore,Suspicious Person,High,Night,10,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC00590,2025-07-18,Berlin,Germany,Badge Misuse,Medium,Evening,13,No,No,Yes,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,0
INC01006,2025-07-18,Berlin,Germany,Badge Misuse,Medium,Night,16,No,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,1
INC01503,2025-07-18,Berlin,Germany,Suspicious Package,High,Day,15,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC01649,2025-07-18,Berlin,Germany,Door Forced Open,High,Night,10,N/A,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC01717,2025-07-18,Austin,USA,Lost Badge,Low,Day,16,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Friday,False,1,0,0,0,0,1
INC00045,2025-07-19,Singapore,Singapore,CCTV False Alarm,Low,Evening,11,Yes,Yes,No,False Alarm,2025,7,Jul,2025-07,Saturday,True,1,0,0,0,1,0
INC00177,2025-07-19,Berlin,Germany,Badge Misuse,Medium,Day,9,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Saturday,True,2,0,0,0,0,0
INC00426,2025-07-19,Tokyo,Japan,Badge Misuse,High,Day,11,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Saturday,True,3,1,1,0,0,0
INC01080,2025-07-19,Bangalore,India,Suspicious Package,Critical,Night,8,Yes,No,Yes,Confirmed,2025,7,Jul,2025-07,Saturday,True,4,1,1,0,0,0
INC01271,2025-07-19,London,UK,CCTV Offline,Medium,Night,12,No,Yes,Yes,Resolved,2025,7,Jul,2025-07,Saturday,True,2,0,0,0,0,0
INC01739,2025-07-19,Sydney,Australia,Tailgating,Medium,Day,6,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Saturday,True,2,0,1,0,0,0
INC00287,2025-07-20,Tokyo,Japan,Suspicious Package,High,Night,11,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Sunday,True,3,1,1,0,0,0
INC01230,2025-07-20,London,UK,CCTV False Alarm,Low,Night,17,Yes,Yes,No,False Alarm,2025,7,Jul,2025-07,Sunday,True,1,0,0,0,1,1
INC00040,2025-07-21,Dublin,Ireland,Tailgating,High,Day,7,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Monday,False,3,1,1,0,0,0
INC01012,2025-07-21,London,UK,Suspicious Person,Medium,Night,15,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Monday,False,2,0,1,0,0,0
INC01642,2025-07-21,Sydney,Australia,Suspicious Person,Medium,Day,4,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Monday,False,2,0,1,0,0,0
INC01988,2025-07-21,Austin,USA,CCTV False Alarm,Low,Evening,17,Yes,No,No,False Alarm,2025,7,Jul,2025-07,Monday,False,1,0,0,0,1,1
INC00129,2025-07-22,Austin,USA,Lost Badge,Low,Day,13,No,Yes,No,Resolved,2025,7,Jul,2025-07,Tuesday,False,1,0,0,0,0,0
INC00249,2025-07-22,Berlin,Germany,Visitor Policy Violation,Low,Night,6,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Tuesday,False,1,0,0,0,0,0
INC00534,2025-07-22,Sydney,Australia,Suspicious Package,High,Day,13,No,Yes,No,Under Investigation,2025,7,Jul,2025-07,Tuesday,False,3,1,0,1,0,0
INC01308,2025-07-22,Austin,USA,Suspicious Person,Medium,Evening,2,Yes,Yes,Yes,Resolved,2025,7,Jul,2025-07,Tuesday,False,2,0,0,0,0,0
INC00442,2025-07-23,Berlin,Germany,Unauthorized Access,High,Night,16,Yes,Yes,No,Under Investigation,2025,7,Jul,2025-07,Wednesday,False,3,1,0,1,0,1
INC00640,2025-07-23,London,UK,Door Forced Open,High,Day,7,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Wednesday,False,3,1,1,0,0,0
INC00143,2025-07-24,Dublin,Ireland,Visitor Policy Violation,Medium,Night,12,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Thursday,False,2,0,1,0,0,0
INC00239,2025-07-24,Berlin,Germany,Badge Misuse,Medium,Night,6,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Thursday,False,2,0,1,0,0,0
INC01206,2025-07-24,Berlin,Germany,Door Forced Open,High,Evening,13,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Thursday,False,3,1,1,0,0,0
INC00016,2025-07-25,Austin,USA,Suspicious Person,High,Night,2,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC00164,2025-07-25,Austin,USA,Badge Misuse,Medium,Day,10,No,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,0
INC00286,2025-07-25,Tokyo,Japan,Unauthorized Access,High,Day,10,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC00331,2025-07-25,Berlin,Germany,Door Forced Open,High,Day,13,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC00425,2025-07-25,Berlin,Germany,Badge Misuse,High,Day,3,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Friday,False,3,1,0,0,0,0
INC00491,2025-07-25,Bangalore,India,Suspicious Person,Medium,Day,13,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,0
INC00568,2025-07-25,Austin,USA,CCTV False Alarm,Low,Evening,13,No,Yes,No,False Alarm,2025,7,Jul,2025-07,Friday,False,1,0,0,0,1,0
INC01021,2025-07-25,Dublin,Ireland,Tailgating,High,Evening,12,No,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Friday,False,3,1,1,0,0,0
INC01215,2025-07-25,Tokyo,Japan,CCTV Offline,Medium,Evening,12,Yes,No,No,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,0
INC01282,2025-07-25,Tokyo,Japan,CCTV Offline,Medium,Night,2,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Friday,False,2,0,1,0,0,0
INC01812,2025-07-25,London,UK,Emergency Exit Misuse,High,Day,2,Yes,No,No,Resolved,2025,7,Jul,2025-07,Friday,False,3,1,0,0,0,0
INC00306,2025-07-26,Sydney,Australia,Tailgating,High,Night,11,No,Yes,Yes,Resolved,2025,7,Jul,2025-07,Saturday,True,3,1,0,0,0,0
INC00423,2025-07-26,Austin,USA,Emergency Exit Misuse,High,Day,18,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Saturday,True,3,1,1,0,0,1
INC00521,2025-07-26,Tokyo,Japan,Badge Misuse,Medium,Day,10,Yes,Yes,No,Resolved,2025,7,Jul,2025-07,Saturday,True,2,0,0,0,0,0
INC00644,2025-07-26,London,UK,Unauthorized Access,High,Night,12,Yes,Yes,No,Confirmed,2025,7,Jul,2025-07,Saturday,True,3,1,1,0,0,0
INC00705,2025-07-26,Sydney,Australia,Tailgating,High,Evening,9,Yes,Yes,Yes,Resolved,2025,7,Jul,2025-07,Saturday,True,3,1,0,0,0,0
INC01358,2025-07-26,Tokyo,Japan,CCTV Offline,Medium,Day,13,No,Yes,Yes,Under Investigation,2025,7,Jul,2025-07,Saturday,True,2,0,0,1,0,0
INC00497,2025-07-27,Austin,USA,Lost Badge,Low,Evening,14,No,Yes,Yes,Under Investigation,2025,7,Jul,2025-07,Sunday,True,1,0,0,1,0,0
INC00780,2025-07-27,Berlin,Germany,Emergency Exit Misuse,Medium,Day,19,Yes,Yes,Yes,Confirmed,2025,7,Jul,2025-07,Sunday,True,2,0,1,0,0,1
